relative_position,link,id,name,price,in_stock,page_position,category,change
1,https://www.pokemoncenter.com/product/741-96058/pikachu-and-yamper-electric-pals-black-sleep-pants-women,741-96058,New! Pikachu & Yamper Electric Pals Black Sleep Pants - Women,$29.99,YES,1-1,new-releases, New? couldn't find match
5,https://www.pokemoncenter.com/product/741-96066/pikachu-and-yamper-electric-pals-black-sleep-shorts-women,741-96066,New! Pikachu & Yamper Electric Pals Black Sleep Shorts - Women,$19.99,YES,1-5,new-releases, New? couldn't find match
10,https://www.pokemoncenter.com/product/741-96072/pikachu-and-yamper-electric-pals-black-crew-neck-sweatshirt-women,741-96072,New! Pikachu & Yamper Electric Pals Black Crew Neck Sweatshirt - Women,$49.99,YES,1-10,new-releases, New? couldn't find match
6,https://www.pokemoncenter.com/product/741-96078/pikachu-and-yamper-electric-pals-black-relaxed-fit-crew-neck-t-shirt-men,741-96078,New! Pikachu & Yamper Electric Pals Black Relaxed Fit Crew Neck T-Shirt - Men,$24.99,YES,1-6,new-releases, New? couldn't find match
4,https://www.pokemoncenter.com/product/741-96084/pikachu-and-yamper-electric-pals-black-relaxed-fit-scoop-neck-t-shirt-women,741-96084,New! Pikachu & Yamper Electric Pals Black Relaxed Fit Scoop Neck T-Shirt - Women,$24.99,YES,1-4,new-releases, New? couldn't find match
9,https://www.pokemoncenter.com/product/741-96090/pokemon-friends-forever-white-relaxed-fit-scoop-neck-t-shirt-women,741-96090,New! Pokémon Friends Forever White Relaxed Fit Scoop Neck T-Shirt - Women,$24.99,YES,1-9,new-releases, New? couldn't find match
2,https://www.pokemoncenter.com/product/741-96096/pikachu-and-yamper-electric-pals-black-relaxed-fit-scoop-neck-tank-top-women,741-96096,New! Pikachu & Yamper Electric Pals Black Relaxed Fit Scoop Neck Tank Top - Women,$19.99,YES,1-2,new-releases, New? couldn't find match
27,https://www.pokemoncenter.com/product/741-96156/puma-pokemon-bulbasaur-charmander-squirtle-and-pikachu-puma-black-french-terry-shorts-adult,741-96156,PUMA × Pokémon: Bulbasaur%2C Charmander%2C Squirtle & Pikachu Puma Black French Terry Shorts - Adult,$54.99,YES,1-27,clothing, Difference: YES used to be NO.  
36,https://www.pokemoncenter.com/product/741-96497/puma-pokemon-charizard-puma-black-t-shirt-youth,741-96497,PUMA × Pokémon: Charizard Puma Black T-Shirt - Youth,$24.99,NO,1-36,clothing, Difference: NO used to be YES.  
45,https://www.pokemoncenter.com/product/741-96782/quaxly-black-and-blue-crew-socks-one-size-adult,741-96782,Quaxly Black & Blue Crew Socks (One Size-Adult),$11.99,YES,1-45,new-releases, Difference: Quaxly Black & Blue Crew Socks (One Size-Adult) used to be New! Quaxly Black & Blue Crew Socks (One Size-Adult).  
46,https://www.pokemoncenter.com/product/741-96783/fuecoco-black-and-red-crew-socks-one-size-adult,741-96783,Fuecoco Black & Red Crew Socks (One Size-Adult),$11.99,NO,1-46,new-releases, Difference: Fuecoco Black & Red Crew Socks (One Size-Adult) used to be New! Fuecoco Black & Red Crew Socks (One Size-Adult). NO used to be YES.  
47,https://www.pokemoncenter.com/product/741-96784/sprigatito-black-and-green-crew-socks-one-size-adult,741-96784,Sprigatito Black & Green Crew Socks (One Size-Adult),$11.99,NO,1-47,new-releases, Difference: Sprigatito Black & Green Crew Socks (One Size-Adult) used to be New! Sprigatito Black & Green Crew Socks (One Size-Adult). NO used to be YES.  
52,https://www.pokemoncenter.com/product/741-96942/sprigatito-fuecoco-and-quaxly-black-crop-hoodie-adult,741-96942,Sprigatito%2C Fuecoco & Quaxly Black Crop Hoodie - Adult,$49.99,YES,1-52,new-releases, Difference: Sprigatito%2C Fuecoco & Quaxly Black Crop Hoodie - Adult used to be New! Sprigatito%2C Fuecoco & Quaxly Black Crop Hoodie - Adult.  
48,https://www.pokemoncenter.com/product/741-96948/sprigatito-fuecoco-and-quaxly-black-fitted-pullover-hoodie-adult,741-96948,Sprigatito%2C Fuecoco & Quaxly Black Fitted Pullover Hoodie - Adult,$49.99,YES,1-48,new-releases, Difference: Sprigatito%2C Fuecoco & Quaxly Black Fitted Pullover Hoodie - Adult used to be New! Sprigatito%2C Fuecoco & Quaxly Black Fitted Pullover Hoodie - Adult.  
7,https://www.pokemoncenter.com/product/741-96954/sprigatito-fuecoco-and-quaxly-black-relaxed-fit-crew-neck-t-shirt-youth,741-96954,Sprigatito%2C Fuecoco & Quaxly Black Relaxed Fit Crew Neck T-Shirt - Youth,$14.99,YES,1-7,clothing, Difference: Sprigatito%2C Fuecoco & Quaxly Black Relaxed Fit Crew Neck T-Shirt - Youth used to be New! Sprigatito%2C Fuecoco & Quaxly Black Relaxed Fit Crew Neck T-Shirt - Youth.  
49,https://www.pokemoncenter.com/product/741-96959/quaxly-cobalt-crew-neck-t-shirt-youth,741-96959,Quaxly Cobalt Crew Neck T-Shirt - Youth,$14.99,YES,1-49,new-releases, Difference: Quaxly Cobalt Crew Neck T-Shirt - Youth used to be New! Quaxly Cobalt Crew Neck T-Shirt - Youth.  
10,https://www.pokemoncenter.com/product/741-96964/fuecoco-red-relaxed-fit-crew-neck-t-shirt-youth,741-96964,Fuecoco Red Relaxed Fit Crew Neck T-Shirt - Youth,$14.99,NO,1-10,clothing, Difference: Fuecoco Red Relaxed Fit Crew Neck T-Shirt - Youth used to be New! Fuecoco Red Relaxed Fit Crew Neck T-Shirt - Youth. NO used to be YES.  
51,https://www.pokemoncenter.com/product/741-96969/sprigatito-apple-relaxed-fit-crew-neck-t-shirt-youth,741-96969,Sprigatito Apple Relaxed Fit Crew Neck T-Shirt - Youth,$14.99,YES,1-51,new-releases, Difference: Sprigatito Apple Relaxed Fit Crew Neck T-Shirt - Youth used to be New! Sprigatito Apple Relaxed Fit Crew Neck T-Shirt - Youth.  
43,https://www.pokemoncenter.com/product/741-96974/sprigatito-fuecoco-and-quaxly-black-relaxed-fit-crew-neck-t-shirt-adult,741-96974,Sprigatito%2C Fuecoco & Quaxly Black Relaxed Fit Crew Neck T-Shirt - Adult,$24.99,YES,1-43,new-releases, Difference: Sprigatito%2C Fuecoco & Quaxly Black Relaxed Fit Crew Neck T-Shirt - Adult used to be New! Sprigatito%2C Fuecoco & Quaxly Black Relaxed Fit Crew Neck T-Shirt - Adult.  
41,https://www.pokemoncenter.com/product/741-96982/quaxly-royal-relaxed-fit-crew-neck-t-shirt-adult,741-96982,Quaxly Royal Relaxed Fit Crew Neck T-Shirt - Adult,$24.99,YES,1-41,new-releases, Difference: Quaxly Royal Relaxed Fit Crew Neck T-Shirt - Adult used to be New! Quaxly Royal Relaxed Fit Crew Neck T-Shirt - Adult.  
42,https://www.pokemoncenter.com/product/741-96990/fuecoco-garnet-relaxed-fit-crew-neck-t-shirt-adult,741-96990,Fuecoco Garnet Relaxed Fit Crew Neck T-Shirt - Adult,$24.99,NO,1-42,new-releases, Difference: Fuecoco Garnet Relaxed Fit Crew Neck T-Shirt - Adult used to be New! Fuecoco Garnet Relaxed Fit Crew Neck T-Shirt - Adult. NO used to be YES.  
44,https://www.pokemoncenter.com/product/741-96998/sprigatito-forest-relaxed-fit-crew-neck-t-shirt-adult,741-96998,Sprigatito Forest Relaxed Fit Crew Neck T-Shirt - Adult,$24.99,YES,1-44,new-releases, Difference: Sprigatito Forest Relaxed Fit Crew Neck T-Shirt - Adult used to be New! Sprigatito Forest Relaxed Fit Crew Neck T-Shirt - Adult.  
